rideable_type,started_at,start_date,start_day_of_the_week,start_time,ended_at,end_date,end_day_of_the_week,end_time,start_station_name,end_station_name
classic_bike,3/31/2024 11:06,3/31/2024,Sunday,11:06:00,3/31/2024 12:14,3/31/2024,Sunday,12:14:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,3/1/2024 22:41,3/1/2024,Friday,22:41:00,3/1/2024 22:57,3/1/2024,Friday,22:57:00,Michigan Ave & Ida B Wells Dr,Green St & Washington Blvd
classic_bike,3/18/2024 9:13,3/18/2024,Monday,9:13:00,3/18/2024 9:20,3/18/2024,Monday,9:20:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Washington St
classic_bike,3/18/2024 9:13,3/18/2024,Monday,9:13:00,3/18/2024 9:20,3/18/2024,Monday,9:20:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Washington St
classic_bike,3/31/2024 4:53,3/31/2024,Sunday,4:53:00,3/31/2024 4:58,3/31/2024,Sunday,4:58:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Washington St
electric_bike,3/29/2024 8:31,3/29/2024,Friday,8:31:00,3/29/2024 8:58,3/29/2024,Friday,8:58:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Washington St
electric_bike,3/27/2024 16:33,3/27/2024,Wednesday,16:33:00,3/27/2024 16:54,3/27/2024,Wednesday,16:54:00,Michigan Ave & Ida B Wells Dr,Cottage Grove Ave & 43rd St
classic_bike,3/12/2024 17:02,3/12/2024,Tuesday,17:02:00,3/12/2024 17:08,3/12/2024,Tuesday,17:08:00,Michigan Ave & Ida B Wells Dr,Dearborn St & Monroe St
classic_bike,3/17/2024 7:36,3/17/2024,Sunday,7:36:00,3/17/2024 7:41,3/17/2024,Sunday,7:41:00,Michigan Ave & Ida B Wells Dr,Millennium Park
classic_bike,3/4/2024 19:19,3/4/2024,Monday,19:19:00,3/4/2024 19:40,3/4/2024,Monday,19:40:00,Michigan Ave & Ida B Wells Dr,Wentworth Ave & 24th St
electric_bike,3/11/2024 5:47,3/11/2024,Monday,5:47:00,3/11/2024 5:55,3/11/2024,Monday,5:55:00,Michigan Ave & Ida B Wells Dr,Fairbanks St & Superior St
classic_bike,3/24/2024 11:02,3/24/2024,Sunday,11:02:00,3/24/2024 11:17,3/24/2024,Sunday,11:17:00,Michigan Ave & Ida B Wells Dr,Green St & Madison St
classic_bike,3/24/2024 11:02,3/24/2024,Sunday,11:02:00,3/24/2024 11:17,3/24/2024,Sunday,11:17:00,Michigan Ave & Ida B Wells Dr,Green St & Madison St
classic_bike,3/24/2024 9:29,3/24/2024,Sunday,9:29:00,3/24/2024 9:55,3/24/2024,Sunday,9:55:00,Michigan Ave & Ida B Wells Dr,Ogden Ave & Race Ave
electric_bike,3/13/2024 16:44,3/13/2024,Wednesday,16:44:00,3/13/2024 16:59,3/13/2024,Wednesday,16:59:00,Michigan Ave & Ida B Wells Dr,Franklin St & Chicago Ave
classic_bike,3/16/2024 15:31,3/16/2024,Saturday,15:31:00,3/16/2024 15:45,3/16/2024,Saturday,15:45:00,Michigan Ave & Ida B Wells Dr,Franklin St & Chicago Ave
electric_bike,3/23/2024 14:53,3/23/2024,Saturday,14:53:00,3/23/2024 15:08,3/23/2024,Saturday,15:08:00,Michigan Ave & Ida B Wells Dr,Desplaines St & Kinzie St
classic_bike,3/27/2024 17:47,3/27/2024,Wednesday,17:47:00,3/27/2024 17:58,3/27/2024,Wednesday,17:58:00,Michigan Ave & Ida B Wells Dr,Peoria St & Jackson Blvd
classic_bike,3/30/2024 11:31,3/30/2024,Saturday,11:31:00,3/30/2024 12:02,3/30/2024,Saturday,12:02:00,Michigan Ave & Ida B Wells Dr,Peoria St & Jackson Blvd
classic_bike,3/12/2024 17:40,3/12/2024,Tuesday,17:40:00,3/12/2024 17:50,3/12/2024,Tuesday,17:50:00,Michigan Ave & Ida B Wells Dr,Peoria St & Jackson Blvd
electric_bike,3/9/2024 9:16,3/9/2024,Saturday,9:16:00,3/9/2024 9:24,3/9/2024,Saturday,9:24:00,Michigan Ave & Ida B Wells Dr,Peoria St & Jackson Blvd
electric_bike,3/30/2024 11:31,3/30/2024,Saturday,11:31:00,3/30/2024 12:00,3/30/2024,Saturday,12:00:00,Michigan Ave & Ida B Wells Dr,Peoria St & Jackson Blvd
electric_bike,3/27/2024 17:47,3/27/2024,Wednesday,17:47:00,3/27/2024 17:57,3/27/2024,Wednesday,17:57:00,Michigan Ave & Ida B Wells Dr,Peoria St & Jackson Blvd
classic_bike,3/2/2024 7:22,3/2/2024,Saturday,7:22:00,3/2/2024 7:37,3/2/2024,Saturday,7:37:00,Michigan Ave & Ida B Wells Dr,Clinton St & Tilden St
classic_bike,3/24/2024 11:02,3/24/2024,Sunday,11:02:00,3/24/2024 11:17,3/24/2024,Sunday,11:17:00,Michigan Ave & Ida B Wells Dr,Green St & Madison St
electric_bike,3/11/2024 11:47,3/11/2024,Monday,11:47:00,3/11/2024 12:31,3/11/2024,Monday,12:31:00,Michigan Ave & Ida B Wells Dr,Dusable Harbor
electric_bike,3/31/2024 9:13,3/31/2024,Sunday,9:13:00,3/31/2024 9:30,3/31/2024,Sunday,9:30:00,Michigan Ave & Ida B Wells Dr,Cityfront Plaza Dr & Pioneer Ct
classic_bike,3/19/2024 19:14,3/19/2024,Tuesday,19:14:00,3/19/2024 19:25,3/19/2024,Tuesday,19:25:00,Michigan Ave & Ida B Wells Dr,Clinton St & Jackson Blvd
electric_bike,3/30/2024 16:37,3/30/2024,Saturday,16:37:00,3/30/2024 16:44,3/30/2024,Saturday,16:44:00,Michigan Ave & Ida B Wells Dr,Clinton St & Jackson Blvd
classic_bike,3/10/2024 15:52,3/10/2024,Sunday,15:52:00,3/10/2024 16:05,3/10/2024,Sunday,16:05:00,Michigan Ave & Ida B Wells Dr,Dusable Harbor
classic_bike,3/12/2024 9:19,3/12/2024,Tuesday,9:19:00,3/12/2024 9:25,3/12/2024,Tuesday,9:25:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & Adams St
classic_bike,3/24/2024 17:44,3/24/2024,Sunday,17:44:00,3/24/2024 17:48,3/24/2024,Sunday,17:48:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Madison St
classic_bike,3/20/2024 17:28,3/20/2024,Wednesday,17:28:00,3/20/2024 17:31,3/20/2024,Wednesday,17:31:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & Adams St
classic_bike,3/9/2024 15:27,3/9/2024,Saturday,15:27:00,3/9/2024 15:37,3/9/2024,Saturday,15:37:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Madison St
electric_bike,3/15/2024 23:49,3/15/2024,Friday,23:49:00,3/15/2024 23:51,3/15/2024,Friday,23:51:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Madison St
classic_bike,3/6/2024 18:44,3/6/2024,Wednesday,18:44:00,3/6/2024 18:50,3/6/2024,Wednesday,18:50:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Madison St
classic_bike,3/9/2024 16:20,3/9/2024,Saturday,16:20:00,3/9/2024 16:46,3/9/2024,Saturday,16:46:00,Michigan Ave & Ida B Wells Dr,Rush St & Cedar St
classic_bike,3/4/2024 14:48,3/4/2024,Monday,14:48:00,3/4/2024 15:27,3/4/2024,Monday,15:27:00,Michigan Ave & Ida B Wells Dr,Rush St & Cedar St
classic_bike,3/27/2024 17:54,3/27/2024,Wednesday,17:54:00,3/27/2024 18:07,3/27/2024,Wednesday,18:07:00,Michigan Ave & Ida B Wells Dr,Kingsbury St & Kinzie St
classic_bike,3/29/2024 11:22,3/29/2024,Friday,11:22:00,3/29/2024 11:59,3/29/2024,Friday,11:59:00,Michigan Ave & Ida B Wells Dr,Shedd Aquarium
classic_bike,3/29/2024 11:23,3/29/2024,Friday,11:23:00,3/29/2024 11:59,3/29/2024,Friday,11:59:00,Michigan Ave & Ida B Wells Dr,Shedd Aquarium
electric_bike,3/14/2024 21:01,3/14/2024,Thursday,21:01:00,3/14/2024 21:07,3/14/2024,Thursday,21:07:00,Michigan Ave & Ida B Wells Dr,Calumet Ave & 18th St
classic_bike,3/6/2024 0:25,3/6/2024,Wednesday,0:25:00,3/6/2024 0:41,3/6/2024,Wednesday,0:41:00,Michigan Ave & Ida B Wells Dr,Clinton St & 18th St
electric_bike,3/10/2024 17:08,3/10/2024,Sunday,17:08:00,3/10/2024 17:13,3/10/2024,Sunday,17:13:00,Michigan Ave & Ida B Wells Dr,Calumet Ave & 18th St
classic_bike,3/12/2024 16:39,3/12/2024,Tuesday,16:39:00,3/12/2024 16:48,3/12/2024,Tuesday,16:48:00,Michigan Ave & Ida B Wells Dr,Calumet Ave & 18th St
classic_bike,3/17/2024 17:06,3/17/2024,Sunday,17:06:00,3/17/2024 17:26,3/17/2024,Sunday,17:26:00,Michigan Ave & Ida B Wells Dr,Calumet Ave & 18th St
classic_bike,3/6/2024 23:37,3/6/2024,Wednesday,23:37:00,3/6/2024 23:54,3/6/2024,Wednesday,23:54:00,Michigan Ave & Ida B Wells Dr,Clinton St & 18th St
classic_bike,3/30/2024 15:46,3/30/2024,Saturday,15:46:00,3/30/2024 16:00,3/30/2024,Saturday,16:00:00,Michigan Ave & Ida B Wells Dr,Calumet Ave & 18th St
classic_bike,3/8/2024 0:25,3/8/2024,Friday,0:25:00,3/8/2024 0:45,3/8/2024,Friday,0:45:00,Michigan Ave & Ida B Wells Dr,Clinton St & 18th St
electric_bike,2/2/2024 9:30,2/2/2024,Friday,9:30:52,2/2/2024 9:32,2/2/2024,Friday,9:32:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,2/6/2024 19:26,2/6/2024,Tuesday,19:26:03,2/6/2024 19:26,2/6/2024,Tuesday,19:26:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
electric_bike,2/26/2024 11:34,2/26/2024,Monday,11:34:25,2/26/2024 11:50,2/26/2024,Monday,11:50:00,Racine Ave & 15th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/2/2024 10:47,2/2/2024,Friday,10:47:58,2/2/2024 10:54,2/2/2024,Friday,10:54:00,Michigan Ave & Washington St,Michigan Ave & Ida B Wells Dr
classic_bike,2/27/2024 10:51,2/27/2024,Tuesday,10:51:19,2/27/2024 10:56,2/27/2024,Tuesday,10:56:00,Michigan Ave & Washington St,Michigan Ave & Ida B Wells Dr
classic_bike,2/15/2024 10:44,2/15/2024,Thursday,10:44:37,2/15/2024 10:49,2/15/2024,Thursday,10:49:00,Michigan Ave & Washington St,Michigan Ave & Ida B Wells Dr
classic_bike,2/21/2024 17:49,2/21/2024,Wednesday,17:49:25,2/21/2024 17:54,2/21/2024,Wednesday,17:54:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/27/2024 8:27,2/27/2024,Tuesday,8:27:05,2/27/2024 8:42,2/27/2024,Tuesday,8:42:00,Franklin St & Chicago Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/26/2024 11:25,2/26/2024,Monday,11:25:16,2/26/2024 11:32,2/26/2024,Monday,11:32:00,LaSalle St & Washington St,Michigan Ave & Ida B Wells Dr
electric_bike,2/3/2024 11:17,2/3/2024,Saturday,11:17:32,2/3/2024 11:20,2/3/2024,Saturday,11:20:00,Michigan Ave & Madison St,Michigan Ave & Ida B Wells Dr
classic_bike,2/27/2024 17:24,2/27/2024,Tuesday,17:24:20,2/27/2024 17:41,2/27/2024,Tuesday,17:41:00,Streeter Dr & Grand Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/24/2024 12:35,2/24/2024,Saturday,12:35:37,2/24/2024 12:55,2/24/2024,Saturday,12:55:00,Wentworth Ave & Cermak Rd,Michigan Ave & Ida B Wells Dr
electric_bike,2/9/2024 16:46,2/9/2024,Friday,16:46:52,2/9/2024 16:56,2/9/2024,Friday,16:56:00,State St & Kinzie St,Michigan Ave & Ida B Wells Dr
classic_bike,2/9/2024 16:24,2/9/2024,Friday,16:24:03,2/9/2024 16:29,2/9/2024,Friday,16:29:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/15/2024 17:56,2/15/2024,Thursday,17:56:44,2/15/2024 18:03,2/15/2024,Thursday,18:03:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/6/2024 17:29,2/6/2024,Tuesday,17:29:11,2/6/2024 17:36,2/6/2024,Tuesday,17:36:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/23/2024 11:37,2/23/2024,Friday,11:37:19,2/23/2024 11:45,2/23/2024,Friday,11:45:00,Columbus Dr & Randolph St,Michigan Ave & Ida B Wells Dr
classic_bike,2/6/2024 16:56,2/6/2024,Tuesday,16:56:55,2/6/2024 17:05,2/6/2024,Tuesday,17:05:00,Clinton St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/9/2024 12:55,2/9/2024,Friday,12:55:06,2/9/2024 13:00,2/9/2024,Friday,13:00:00,LaSalle St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/6/2024 9:14,2/6/2024,Tuesday,9:14:47,2/6/2024 9:20,2/6/2024,Tuesday,9:20:00,Dearborn St & Adams St,Michigan Ave & Ida B Wells Dr
classic_bike,2/2/2024 14:07,2/2/2024,Friday,14:07:51,2/2/2024 14:07,2/2/2024,Friday,14:07:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
electric_bike,2/8/2024 12:05,2/8/2024,Thursday,12:05:08,2/8/2024 12:05,2/8/2024,Thursday,12:05:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,2/7/2024 17:36,2/7/2024,Wednesday,17:36:13,2/7/2024 17:50,2/7/2024,Wednesday,17:50:00,Streeter Dr & Grand Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/29/2024 8:16,2/29/2024,Thursday,8:16:46,2/29/2024 8:21,2/29/2024,Thursday,8:21:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/20/2024 17:01,2/20/2024,Tuesday,17:01:28,2/20/2024 17:24,2/20/2024,Tuesday,17:24:00,Ashland Ave & 13th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/16/2024 17:15,2/16/2024,Friday,17:15:09,2/16/2024 17:20,2/16/2024,Friday,17:20:00,Franklin St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/21/2024 17:15,2/21/2024,Wednesday,17:15:23,2/21/2024 17:19,2/21/2024,Wednesday,17:19:00,Franklin St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/2/2024 11:39,2/2/2024,Friday,11:39:16,2/2/2024 11:40,2/2/2024,Friday,11:40:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,2/5/2024 16:46,2/5/2024,Monday,16:46:37,2/5/2024 16:52,2/5/2024,Monday,16:52:00,Franklin St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/26/2024 17:30,2/26/2024,Monday,17:30:57,2/26/2024 17:38,2/26/2024,Monday,17:38:00,Franklin St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/26/2024 19:13,2/26/2024,Monday,19:13:14,2/26/2024 19:14,2/26/2024,Monday,19:14:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,2/2/2024 18:15,2/2/2024,Friday,18:15:44,2/2/2024 18:16,2/2/2024,Friday,18:16:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,2/26/2024 19:13,2/26/2024,Monday,19:13:39,2/26/2024 19:14,2/26/2024,Monday,19:14:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,2/8/2024 17:14,2/8/2024,Thursday,17:14:51,2/8/2024 17:20,2/8/2024,Thursday,17:20:00,Franklin St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/14/2024 17:10,2/14/2024,Wednesday,17:10:52,2/14/2024 17:16,2/14/2024,Wednesday,17:16:00,Franklin St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/26/2024 10:21,2/26/2024,Monday,10:21:43,2/26/2024 10:25,2/26/2024,Monday,10:25:00,Michigan Ave & Washington St,Michigan Ave & Ida B Wells Dr
classic_bike,2/23/2024 18:50,2/23/2024,Friday,18:50:01,2/23/2024 19:02,2/23/2024,Friday,19:02:00,Canal St & Madison St,Michigan Ave & Ida B Wells Dr
classic_bike,2/16/2024 11:50,2/16/2024,Friday,11:50:20,2/16/2024 12:00,2/16/2024,Friday,12:00:00,Canal St & Madison St,Michigan Ave & Ida B Wells Dr
classic_bike,2/19/2024 7:32,2/19/2024,Monday,7:32:01,2/19/2024 7:42,2/19/2024,Monday,7:42:00,Clinton St & Washington Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/23/2024 9:18,2/23/2024,Friday,9:18:15,2/23/2024 9:25,2/23/2024,Friday,9:25:00,Michigan Ave & 14th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/1/2024 6:36,2/1/2024,Thursday,6:36:54,2/1/2024 6:42,2/1/2024,Thursday,6:42:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/20/2024 16:46,2/20/2024,Tuesday,16:46:36,2/20/2024 16:50,2/20/2024,Tuesday,16:50:00,Clark St & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,2/13/2024 15:25,2/13/2024,Tuesday,15:25:47,2/13/2024 15:31,2/13/2024,Tuesday,15:31:00,Clark St & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,2/12/2024 12:57,2/12/2024,Monday,12:57:42,2/12/2024 13:45,2/12/2024,Monday,13:45:00,Clarendon Ave & Junior Ter,Michigan Ave & Ida B Wells Dr
electric_bike,2/15/2024 11:48,2/15/2024,Thursday,11:48:37,2/15/2024 12:17,2/15/2024,Thursday,12:17:00,Clarendon Ave & Junior Ter,Michigan Ave & Ida B Wells Dr
classic_bike,2/20/2024 10:13,2/20/2024,Tuesday,10:13:52,2/20/2024 11:00,2/20/2024,Tuesday,11:00:00,Clarendon Ave & Junior Ter,Michigan Ave & Ida B Wells Dr
classic_bike,2/26/2024 11:22,2/26/2024,Monday,11:22:29,2/26/2024 11:40,2/26/2024,Monday,11:40:00,Wentworth Ave & 24th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/27/2024 18:43,2/27/2024,Tuesday,18:43:46,2/27/2024 19:08,2/27/2024,Tuesday,19:08:00,Morgan St & 31st St,Michigan Ave & Ida B Wells Dr
classic_bike,2/20/2024 9:10,2/20/2024,Tuesday,9:10:05,2/20/2024 9:13,2/20/2024,Tuesday,9:13:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/1/2024 17:34,2/1/2024,Thursday,17:34:21,2/1/2024 17:43,2/1/2024,Thursday,17:43:00,Franklin St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/7/2024 17:09,2/7/2024,Wednesday,17:09:26,2/7/2024 17:17,2/7/2024,Wednesday,17:17:00,Franklin St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/28/2024 17:34,2/28/2024,Wednesday,17:34:22,2/28/2024 17:42,2/28/2024,Wednesday,17:42:00,Franklin St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/8/2024 17:33,2/8/2024,Thursday,17:33:31,2/8/2024 17:42,2/8/2024,Thursday,17:42:00,Franklin St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/6/2024 8:07,2/6/2024,Tuesday,8:07:38,2/6/2024 8:11,2/6/2024,Tuesday,8:11:00,Financial Pl & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,2/19/2024 9:10,2/19/2024,Monday,9:10:45,2/19/2024 9:14,2/19/2024,Monday,9:14:00,Financial Pl & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,2/26/2024 15:43,2/26/2024,Monday,15:43:11,2/26/2024 15:48,2/26/2024,Monday,15:48:00,Michigan Ave & Washington St,Michigan Ave & Ida B Wells Dr
classic_bike,2/8/2024 19:47,2/8/2024,Thursday,19:47:54,2/8/2024 19:53,2/8/2024,Thursday,19:53:00,Stetson Ave & South Water St,Michigan Ave & Ida B Wells Dr
classic_bike,2/3/2024 19:00,2/3/2024,Saturday,19:00:59,2/3/2024 19:18,2/3/2024,Saturday,19:18:00,Indiana Ave & 31st St,Michigan Ave & Ida B Wells Dr
classic_bike,2/1/2024 17:34,2/1/2024,Thursday,17:34:56,2/1/2024 17:41,2/1/2024,Thursday,17:41:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/13/2024 17:59,2/13/2024,Tuesday,17:59:40,2/13/2024 18:07,2/13/2024,Tuesday,18:07:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/5/2024 17:32,2/5/2024,Monday,17:32:06,2/5/2024 17:39,2/5/2024,Monday,17:39:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/20/2024 17:27,2/20/2024,Tuesday,17:27:51,2/20/2024 17:34,2/20/2024,Tuesday,17:34:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/14/2024 16:41,2/14/2024,Wednesday,16:41:46,2/14/2024 16:49,2/14/2024,Wednesday,16:49:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/21/2024 17:31,2/21/2024,Wednesday,17:31:17,2/21/2024 17:39,2/21/2024,Wednesday,17:39:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/7/2024 18:00,2/7/2024,Wednesday,18:00:40,2/7/2024 18:07,2/7/2024,Wednesday,18:07:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/13/2024 8:17,2/13/2024,Tuesday,8:17:06,2/13/2024 8:38,2/13/2024,Tuesday,8:38:00,Ashland Ave & Augusta Blvd,Michigan Ave & Ida B Wells Dr
electric_bike,2/6/2024 8:01,2/6/2024,Tuesday,8:01:24,2/6/2024 8:19,2/6/2024,Tuesday,8:19:00,Ashland Ave & Augusta Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/20/2024 16:57,2/20/2024,Tuesday,16:57:25,2/20/2024 17:05,2/20/2024,Tuesday,17:05:00,Clinton St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/5/2024 12:16,2/5/2024,Monday,12:16:48,2/5/2024 12:25,2/5/2024,Monday,12:25:00,Clinton St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/18/2024 12:13,2/18/2024,Sunday,12:13:58,2/18/2024 12:22,2/18/2024,Sunday,12:22:00,Clinton St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
electric_bike,2/22/2024 13:26,2/22/2024,Thursday,13:26:20,2/22/2024 13:34,2/22/2024,Thursday,13:34:00,Clinton St & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/27/2024 11:25,2/27/2024,Tuesday,11:25:45,2/27/2024 11:28,2/27/2024,Tuesday,11:28:00,Dearborn St & Van Buren St,Michigan Ave & Ida B Wells Dr
classic_bike,2/8/2024 10:31,2/8/2024,Thursday,10:31:05,2/8/2024 10:35,2/8/2024,Thursday,10:35:00,Dearborn St & Van Buren St,Michigan Ave & Ida B Wells Dr
classic_bike,2/1/2024 14:02,2/1/2024,Thursday,14:02:27,2/1/2024 14:18,2/1/2024,Thursday,14:18:00,Wentworth Ave & Cermak Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/25/2024 9:34,2/25/2024,Sunday,9:34:47,2/25/2024 9:41,2/25/2024,Sunday,9:41:00,Michigan Ave & Lake St,Michigan Ave & Ida B Wells Dr
electric_bike,2/21/2024 17:01,2/21/2024,Wednesday,17:01:56,2/21/2024 17:16,2/21/2024,Wednesday,17:16:00,LaSalle Dr & Huron St,Michigan Ave & Ida B Wells Dr
classic_bike,2/29/2024 18:11,2/29/2024,Thursday,18:11:05,2/29/2024 18:15,2/29/2024,Thursday,18:15:00,Federal St & Polk St,Michigan Ave & Ida B Wells Dr
classic_bike,2/8/2024 10:45,2/8/2024,Thursday,10:45:04,2/8/2024 10:54,2/8/2024,Thursday,10:54:00,State St & 19th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/5/2024 9:19,2/5/2024,Monday,9:19:37,2/5/2024 9:25,2/5/2024,Monday,9:25:00,Wabash Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/15/2024 12:00,2/15/2024,Thursday,12:00:37,2/15/2024 12:17,2/15/2024,Thursday,12:17:00,Wentworth Ave & Cermak Rd*,Michigan Ave & Ida B Wells Dr
classic_bike,2/23/2024 12:18,2/23/2024,Friday,12:18:42,2/23/2024 12:33,2/23/2024,Friday,12:33:00,Wentworth Ave & Cermak Rd*,Michigan Ave & Ida B Wells Dr
classic_bike,2/8/2024 11:01,2/8/2024,Thursday,11:01:57,2/8/2024 11:18,2/8/2024,Thursday,11:18:00,Wentworth Ave & Cermak Rd*,Michigan Ave & Ida B Wells Dr
classic_bike,2/10/2024 11:51,2/10/2024,Saturday,11:51:34,2/10/2024 11:56,2/10/2024,Saturday,11:56:00,Michigan Ave & Washington St,Michigan Ave & Ida B Wells Dr
classic_bike,2/18/2024 21:51,2/18/2024,Sunday,21:51:17,2/18/2024 22:13,2/18/2024,Sunday,22:13:00,Streeter Dr/Grand Ave,Michigan Ave & Ida B Wells Dr
electric_bike,2/2/2024 9:20,2/2/2024,Friday,9:20:53,2/2/2024 9:21,2/2/2024,Friday,9:21:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,2/26/2024 18:00,2/26/2024,Monday,18:00:23,2/26/2024 19:53,2/26/2024,Monday,19:53:00,Sangamon St & Lake St,Michigan Ave & Ida B Wells Dr
electric_bike,2/26/2024 10:20,2/26/2024,Monday,10:20:20,2/26/2024 10:34,2/26/2024,Monday,10:34:00,Wacker Dr & Washington St,Michigan Ave & Ida B Wells Dr
classic_bike,2/6/2024 15:38,2/6/2024,Tuesday,15:38:24,2/6/2024 15:47,2/6/2024,Tuesday,15:47:00,Wacker Dr & Washington St,Michigan Ave & Ida B Wells Dr
classic_bike,2/26/2024 15:35,2/26/2024,Monday,15:35:01,2/26/2024 15:42,2/26/2024,Monday,15:42:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/29/2024 19:10,2/29/2024,Thursday,19:10:19,2/29/2024 19:16,2/29/2024,Thursday,19:16:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/9/2024 15:08,2/9/2024,Friday,15:08:07,2/9/2024 15:14,2/9/2024,Friday,15:14:00,LaSalle St & Washington St,Michigan Ave & Ida B Wells Dr
classic_bike,2/27/2024 12:00,2/27/2024,Tuesday,12:00:16,2/27/2024 12:17,2/27/2024,Tuesday,12:17:00,Wentworth Ave & 24th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/13/2024 8:43,2/13/2024,Tuesday,8:43:25,2/13/2024 8:47,2/13/2024,Tuesday,8:47:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/17/2024 9:51,2/17/2024,Saturday,9:51:20,2/17/2024 9:56,2/17/2024,Saturday,9:56:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
